batch_id,date,line,sku,color_family,wc_grade,container_type,product_line,complexity,run_hours,good_units,good_gallons,gallons_per_unit,yield_loss_frac,cfr_uh_batch,cfr_gal_hr,temperature_f,defect_flag
9832,2025-06-17,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.835,40.04,10.01,0.25,0.0511,22.995,5.749,52.0,0
9833,2025-06-17,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,2.6824,44.38,44.38,1.0,0.0301,17.058,17.058,52.0,0
9834,2025-06-17,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,1.626,37.88,9.469,0.25,0.0015,23.33,5.833,52.0,0
9835,2025-06-17,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,2.3337,56.12,14.03,0.25,0.0336,24.883,6.221,52.0,0
9836,2025-06-17,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,2.7721,11.27,56.37,5.0,0.1422,4.741,23.706,52.0,1
9837,2025-06-17,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.3428,31.84,31.844,1.0,0.0485,14.285,14.285,52.0,0
9838,2025-06-17,HM43,Emerald-Red-Quart,Red,7B,quart,Emerald,complex,1.7192,29.75,7.437,0.25,0.0238,17.725,4.431,52.0,0
9839,2025-06-17,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.6471,37.39,37.39,1.0,0.0424,14.751,14.751,52.0,0
9840,2025-06-17,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.3651,30.37,30.366,1.0,0.0167,13.058,13.058,52.0,0
9841,2025-06-17,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.2126,36.43,36.433,1.0,0.0048,16.545,16.545,52.0,0
9842,2025-06-17,HM50,ProMar200-Clear-Pail,Clear,8A,pail_5gal,ProMar200,standard,0.7457,3.07,15.343,5.0,0.0362,4.27,21.349,52.0,0
9843,2025-06-17,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.2496,23.88,5.969,0.25,0.0,19.106,4.777,52.0,0
9844,2025-06-17,HM50,ProMar200-Clear-Pail,Clear,8A,pail_5gal,ProMar200,standard,1.2257,4.26,21.315,5.0,0.0233,3.561,17.804,52.0,0
9845,2025-06-17,HM56,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.5171,58.76,14.689,0.25,0.0379,24.261,6.065,52.0,0
9846,2025-06-17,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,1.4355,25.26,6.314,0.25,0.051,18.539,4.635,52.0,0
9847,2025-06-18,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,3.3954,62.44,62.437,1.0,0.0627,19.62,19.62,51.3,0
9848,2025-06-18,HM01,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,3.8141,50.64,50.639,1.0,0.0417,13.855,13.855,51.3,0
9849,2025-06-18,HM01,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,1.9073,9.77,48.866,5.0,0.0058,5.154,25.771,51.3,0
9850,2025-06-18,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.9141,26.87,26.874,1.0,0.0147,14.25,14.25,51.3,0
9851,2025-06-18,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.6944,26.54,26.535,1.0,0.0037,15.719,15.719,51.3,0
9852,2025-06-18,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,0.9132,14.13,14.132,1.0,0.0519,16.321,16.321,51.3,0
9853,2025-06-18,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.3319,63.32,15.829,0.25,0.032,19.633,4.908,51.3,0
9854,2025-06-18,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.393,24.23,6.057,0.25,0.0187,17.723,4.431,51.3,0
9855,2025-06-18,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.2215,21.94,5.484,0.25,0.0435,18.776,4.694,51.3,0
9856,2025-06-18,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.1336,66.57,16.642,0.25,0.0251,21.791,5.448,51.3,0
9857,2025-06-18,HM13,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,3.2924,16.73,83.653,5.0,0.0284,5.23,26.152,51.3,0
9858,2025-06-18,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.0232,34.22,8.556,0.25,0.0696,18.182,4.545,51.3,0
9859,2025-06-18,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.713,31.21,7.802,0.25,0.0448,19.073,4.768,51.3,0
9860,2025-06-18,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.2582,67.99,16.997,0.25,0.0301,21.514,5.379,51.3,0
9861,2025-06-18,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.8462,34.98,8.745,0.25,0.0416,19.768,4.942,51.3,0
9862,2025-06-18,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,3.3032,71.66,17.914,0.25,0.0044,21.789,5.447,51.3,0
9863,2025-06-18,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.9724,47.01,11.753,0.25,0.0215,24.358,6.089,51.3,0
9864,2025-06-18,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.536,36.63,9.156,0.25,0.0229,24.403,6.101,51.3,0
9865,2025-06-18,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,3.4895,95.29,23.823,0.25,0.0013,27.344,6.836,51.3,0
9866,2025-06-18,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.4151,25.75,25.754,1.0,0.0155,18.485,18.485,51.3,0
9867,2025-06-18,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.7372,31.14,31.143,1.0,0.0274,18.432,18.432,51.3,0
9868,2025-06-18,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.0396,43.9,10.975,0.25,0.0409,22.442,5.61,51.3,0
9869,2025-06-18,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.3046,39.41,39.408,1.0,0.0477,17.957,17.957,51.3,0
9870,2025-06-18,HM25,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,3.4144,15.03,75.166,5.0,0.0523,4.646,23.23,51.3,0
9871,2025-06-18,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,4.6875,84.33,84.334,1.0,0.0238,18.43,18.43,51.3,0
9872,2025-06-18,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,3.008,60.05,15.012,0.25,0.0314,20.609,5.152,51.3,0
9873,2025-06-18,HM30,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,2.7105,15.74,78.691,5.0,0.0214,5.934,29.668,51.3,0
9874,2025-06-18,HM30,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,2.1132,8.29,41.447,5.0,0.0227,4.014,20.068,51.3,0
9875,2025-06-18,HM36,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.2276,25.96,6.491,0.25,0.0491,22.243,5.561,51.3,0
9876,2025-06-18,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,2.7652,51.38,12.845,0.25,0.0298,19.152,4.788,51.3,0
9877,2025-06-18,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.7947,29.7,29.699,1.0,0.0109,16.731,16.731,51.3,0
9878,2025-06-18,HM43,Emerald-Red-Quart,Red,7B,quart,Emerald,complex,1.3802,30.35,7.587,0.25,0.0412,22.931,5.733,51.3,0
9879,2025-06-18,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,3.2245,65.31,16.327,0.25,0.0233,20.737,5.184,51.3,0
9880,2025-06-18,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,3.6229,59.28,59.281,1.0,0.0102,16.532,16.532,51.3,0
9881,2025-06-18,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,1.7457,30.27,30.271,1.0,0.0287,17.853,17.853,51.3,0
9882,2025-06-18,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,3.0249,40.57,40.569,1.0,0.0108,13.557,13.557,51.3,0
9883,2025-06-18,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,3.5476,56.37,56.372,1.0,0.0238,16.278,16.278,51.3,0
9884,2025-06-18,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,2.1656,37.89,37.895,1.0,0.0103,17.68,17.68,51.3,0
9885,2025-06-18,HM50,SuperPaint-Clear-Pail,Clear,8A,pail_5gal,SuperPaint,standard,1.7407,7.05,35.258,5.0,0.0131,4.105,20.524,51.3,0
9886,2025-06-18,HM56,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.3062,30.44,7.61,0.25,0.0546,24.652,6.163,51.3,0
9887,2025-06-18,HM56,Duration-White-Gallon,White,6A,gallon,Duration,standard,4.9912,68.25,68.253,1.0,0.0107,13.822,13.822,51.3,0
9888,2025-06-19,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,0.9009,13.55,13.551,1.0,0.0436,15.729,15.729,78.9,0
9889,2025-06-19,HM01,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,2.9671,15.56,77.808,5.0,0.0548,5.549,27.743,78.9,0
9890,2025-06-19,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,4.6115,68.32,68.323,1.0,0.0253,15.201,15.201,78.9,0
9891,2025-06-19,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.6271,25.72,25.721,1.0,0.041,16.484,16.484,78.9,0
9892,2025-06-19,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,2.552,40.81,40.806,1.0,0.0278,16.448,16.448,78.9,0
9893,2025-06-19,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.4323,84.8,21.2,0.25,0.0309,25.493,6.373,78.9,0
9894,2025-06-19,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.0936,31.39,31.392,1.0,0.13,17.234,17.234,78.9,1
9895,2025-06-19,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.7905,32.08,8.021,0.25,0.0434,18.732,4.683,78.9,0
9896,2025-06-19,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,4.0522,97.17,24.291,0.25,0.0176,24.409,6.102,78.9,0
9897,2025-06-19,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.0111,20.5,5.124,0.25,0.0193,20.67,5.167,78.9,0
9898,2025-06-19,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,3.6222,46.12,46.123,1.0,0.1734,15.404,15.404,78.9,1
9899,2025-06-19,HM14,SuperPaint-Blue/Green-Pail,Blue/Green,7A,pail_5gal,SuperPaint,complex,5.6216,23.95,119.764,5.0,0.0202,4.349,21.744,78.9,0
9900,2025-06-19,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.701,40.33,10.081,0.25,0.0277,15.355,3.839,78.9,0
9901,2025-06-19,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.8745,31.82,31.816,1.0,0.0094,17.135,17.135,78.9,0
9902,2025-06-19,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.5531,21.91,21.906,1.0,0.0597,15.0,15.0,78.9,0
9903,2025-06-19,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.2959,24.39,6.097,0.25,0.0448,19.703,4.926,78.9,0
9904,2025-06-19,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.1833,21.45,21.447,1.0,0.0439,18.958,18.958,78.9,0
9905,2025-06-19,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.7807,31.59,31.587,1.0,0.0213,18.125,18.125,78.9,0
9906,2025-06-19,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,0.9273,23.71,5.926,0.25,0.0,25.564,6.391,78.9,0
9907,2025-06-19,HM25,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,2.5922,14.27,71.362,5.0,0.0413,5.743,28.716,78.9,0
9908,2025-06-19,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.2702,21.86,21.865,1.0,0.0408,17.947,17.947,78.9,0
9909,2025-06-19,HM25,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.1318,19.51,4.877,0.25,0.0504,18.149,4.537,78.9,0
9910,2025-06-19,HM25,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,1.1392,5.11,25.529,5.0,0.0459,4.698,23.489,78.9,0
9911,2025-06-19,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.2177,26.0,6.5,0.25,0.0406,22.254,5.563,78.9,0
9912,2025-06-19,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,0.7776,11.45,11.448,1.0,0.0139,14.93,14.93,78.9,0
9913,2025-06-19,HM36,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,3.7631,61.95,15.489,0.25,0.01,16.63,4.158,78.9,0
9914,2025-06-19,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,0.8649,19.0,4.75,0.25,0.0243,22.516,5.629,78.9,0
9915,2025-06-19,HM36,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.4551,20.88,20.883,1.0,0.041,14.965,14.965,78.9,0
9916,2025-06-19,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,1.2409,19.76,19.758,1.0,0.0257,16.342,16.342,78.9,0
9917,2025-06-19,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,2.099,11.19,55.929,5.0,0.0442,5.575,27.877,78.9,0
9918,2025-06-19,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,1.2751,17.8,17.803,1.0,0.0069,14.058,14.058,78.9,0
9919,2025-06-19,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,2.4337,43.38,10.846,0.25,0.0322,18.419,4.605,78.9,0
9920,2025-06-19,HM47,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,1.6483,33.24,8.31,0.25,0.03,20.79,5.198,78.9,0
9921,2025-06-19,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,4.3329,91.46,91.464,1.0,0.0179,21.495,21.495,78.9,0
9922,2025-06-19,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.7673,47.32,11.831,0.25,0.0602,28.493,7.123,78.9,0
9923,2025-06-19,HM50,ProMar200-Clear-Pail,Clear,8A,pail_5gal,ProMar200,standard,1.7556,8.92,44.597,5.0,0.0159,5.163,25.814,78.9,0
9924,2025-06-19,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,2.6327,61.64,15.41,0.25,0.0137,23.737,5.934,78.9,0
9925,2025-06-19,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,2.2208,54.73,13.682,0.25,0.0293,25.387,6.347,78.9,0
9926,2025-06-19,HM56,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.8507,26.24,26.237,1.0,0.0072,14.28,14.28,78.9,0
9927,2025-06-19,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,1.6692,31.63,7.908,0.25,0.0193,19.322,4.831,78.9,0
9928,2025-06-19,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,1.8043,48.97,12.243,0.25,0.0519,28.627,7.157,78.9,0
9929,2025-06-20,HM01,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,2.363,11.16,55.799,5.0,0.0194,4.816,24.08,54.4,0
9930,2025-06-20,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,2.0068,24.58,24.58,1.0,0.0058,12.32,12.32,54.4,0
9931,2025-06-20,HM01,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,1.9844,7.48,37.421,5.0,0.1457,4.415,22.075,54.4,1
9932,2025-06-20,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,3.0265,69.86,17.464,0.25,0.0301,23.797,5.949,54.4,0
9933,2025-06-20,HM01,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.8969,36.27,9.068,0.25,0.0479,20.085,5.021,54.4,0
9934,2025-06-20,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.0707,51.72,12.93,0.25,0.0238,25.586,6.397,54.4,0
9935,2025-06-20,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.3331,23.35,5.837,0.25,0.0391,18.227,4.557,54.4,0
9936,2025-06-20,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.1014,36.27,9.066,0.25,0.0481,18.13,4.533,54.4,0
9937,2025-06-20,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,3.6775,67.23,67.233,1.0,0.0275,18.798,18.798,54.4,0
9938,2025-06-20,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.0103,18.26,4.565,0.25,0.0632,19.292,4.823,54.4,0
9939,2025-06-20,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.9757,44.72,11.181,0.25,0.0195,23.087,5.772,54.4,0
9940,2025-06-20,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,0.6205,8.83,8.833,1.0,0.06,15.143,15.143,54.4,0
9941,2025-06-20,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.3869,33.55,33.552,1.0,0.0259,14.431,14.431,54.4,0
9942,2025-06-20,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,5.5947,104.73,26.183,0.25,0.0103,18.914,4.729,54.4,0
9943,2025-06-20,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.095,19.48,4.871,0.25,0.0114,17.999,4.5,54.4,0
9944,2025-06-20,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.2873,20.48,20.483,1.0,0.0387,16.553,16.553,54.4,0
9945,2025-06-20,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.2798,27.6,27.602,1.0,0.0193,12.346,12.346,54.4,0
9946,2025-06-20,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.1641,27.02,6.756,0.25,0.0456,24.321,6.08,54.4,0
9947,2025-06-20,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,0.8913,18.78,4.695,0.25,0.0253,21.62,5.405,54.4,0
9948,2025-06-20,HM16,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,3.4872,16.24,81.212,5.0,0.0319,4.811,24.056,54.4,0
9949,2025-06-20,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,2.3583,32.25,32.251,1.0,0.0287,14.079,14.079,54.4,0
9950,2025-06-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,3.7667,55.33,55.334,1.0,0.007,14.793,14.793,54.4,0
9951,2025-06-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.3196,31.39,31.388,1.0,0.0439,14.153,14.153,54.4,0
9952,2025-06-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.7203,28.36,28.361,1.0,0.0257,16.92,16.92,54.4,0
9953,2025-06-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.9482,32.42,32.42,1.0,0.0349,17.242,17.242,54.4,0
9954,2025-06-20,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.5481,35.38,8.845,0.25,0.0484,24.017,6.004,54.4,0
9955,2025-06-20,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.6706,40.75,40.749,1.0,0.0343,15.801,15.801,54.4,0
9956,2025-06-20,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.3872,19.23,19.225,1.0,0.1582,16.464,16.464,54.4,1
9957,2025-06-20,HM25,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.8585,66.82,16.704,0.25,0.0271,24.025,6.006,54.4,0
9958,2025-06-20,HM25,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.0636,43.42,10.856,0.25,0.0364,21.837,5.459,54.4,0
9959,2025-06-20,HM25,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,2.2588,11.22,56.09,5.0,0.0168,5.051,25.255,54.4,0
9960,2025-06-20,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,4.2223,97.63,24.406,0.25,0.0122,23.407,5.852,54.4,0
9961,2025-06-20,HM30,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,2.8278,13.49,67.438,5.0,0.0453,4.996,24.98,54.4,0
9962,2025-06-20,HM30,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,3.3129,14.84,74.203,5.0,0.007,4.511,22.556,54.4,0
9963,2025-06-20,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.8554,33.01,33.009,1.0,0.0193,18.141,18.141,54.4,0
9964,2025-06-20,HM30,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,2.6997,12.57,62.865,5.0,0.0566,4.936,24.682,54.4,0
9965,2025-06-20,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.7821,34.74,8.685,0.25,0.0249,19.993,4.998,54.4,0
9966,2025-06-20,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.8785,49.3,12.325,0.25,0.0372,27.257,6.814,54.4,0
9967,2025-06-20,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.9596,33.58,33.581,1.0,0.0116,17.337,17.337,54.4,0
9968,2025-06-20,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,3.6727,58.37,58.373,1.0,0.0471,16.679,16.679,54.4,0
9969,2025-06-20,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,2.6061,8.52,42.607,5.0,0.0407,3.409,17.043,54.4,0
9970,2025-06-20,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.6841,45.7,45.701,1.0,0.0,17.027,17.027,54.4,0
9971,2025-06-20,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.1215,41.38,41.378,1.0,0.0,19.504,19.504,54.4,0
9972,2025-06-20,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.8327,22.37,22.37,1.0,0.0095,12.323,12.323,54.4,0
9973,2025-06-20,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,6.2557,28.51,142.564,5.0,0.0294,4.696,23.479,54.4,0
9974,2025-06-20,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,3.3836,78.96,19.741,0.25,0.0294,24.043,6.011,54.4,0
9975,2025-06-20,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,2.0985,29.36,29.36,1.0,0.0273,14.383,14.383,54.4,0
9976,2025-06-20,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.741,40.46,10.115,0.25,0.0148,23.59,5.897,54.4,0
9977,2025-06-20,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,1.5865,24.91,24.906,1.0,0.0504,16.532,16.532,54.4,0
9978,2025-06-20,HM56,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,2.1608,31.33,31.328,1.0,0.0433,15.155,15.155,54.4,0
9979,2025-06-20,HM56,SuperPaint-White-Pail,White,6A,pail_5gal,SuperPaint,standard,2.9213,12.14,60.69,5.0,0.0222,4.249,21.246,54.4,0
9980,2025-06-20,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,5.4229,91.27,22.817,0.25,0.0393,17.519,4.38,54.4,0
9981,2025-06-20,HM56,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,2.2647,10.99,54.932,5.0,0.0236,4.968,24.841,54.4,0
9982,2025-06-21,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.781,45.41,11.352,0.25,0.052,26.893,6.723,80.4,0
9983,2025-06-21,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.6642,30.17,30.172,1.0,0.0077,18.271,18.271,80.4,0
9984,2025-06-21,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,0.8083,12.93,12.929,1.0,0.0427,16.708,16.708,80.4,0
9985,2025-06-21,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,0.7249,16.59,4.148,0.25,0.0136,23.204,5.801,80.4,0
9986,2025-06-21,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.7153,46.11,11.529,0.25,0.0225,17.374,4.344,80.4,0
9987,2025-06-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.176,33.3,33.305,1.0,0.0368,15.891,15.891,80.4,0
9988,2025-06-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.7219,28.71,28.712,1.0,0.0099,16.841,16.841,80.4,0
9989,2025-06-21,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.0843,42.18,10.544,0.25,0.0323,20.911,5.228,80.4,0
9990,2025-06-21,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.9466,41.62,41.618,1.0,0.0392,14.7,14.7,80.4,0
9991,2025-06-21,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.8591,27.8,27.796,1.0,0.0019,14.979,14.979,80.4,0
9992,2025-06-21,HM13,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,3.2826,14.37,71.84,5.0,0.0413,4.566,22.829,80.4,0
9993,2025-06-21,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.1831,17.06,17.063,1.0,0.0225,14.754,14.754,80.4,0
9994,2025-06-21,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.1089,30.55,30.551,1.0,0.0426,15.132,15.132,80.4,0
9995,2025-06-21,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.4809,39.12,39.116,1.0,0.0205,16.097,16.097,80.4,0
9996,2025-06-21,HM14,SuperPaint-Blue/Green-Pail,Blue/Green,7A,pail_5gal,SuperPaint,complex,1.6917,7.64,38.179,5.0,0.0178,4.595,22.977,80.4,0
9997,2025-06-21,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.8552,28.98,28.979,1.0,0.0272,16.057,16.057,80.4,0
9998,2025-06-21,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.2508,73.59,18.398,0.25,0.0313,23.37,5.842,80.4,0
