date,line,hours_down,code
2025-10-13,HM50,4.973,ELEC
2025-10-13,HM56,0.37,PLANNED_PM
2025-10-14,HM01,1.36,ELEC
2025-10-14,HM12,1.077,PLANNED_PM
2025-10-14,HM13,1.885,OPERATOR
2025-10-14,HM14,1.298,OPERATOR
2025-10-14,HM16,0.209,OPERATOR
2025-10-14,HM20,0.353,OPERATOR
2025-10-14,HM25,0.601,MECH
2025-10-14,HM30,2.782,OPERATOR
2025-10-14,HM36,0.718,MATERIAL
2025-10-14,HM43,1.794,MECH
2025-10-14,HM47,0.337,PLANNED_PM
2025-10-14,HM50,1.439,PLANNED_PM
2025-10-14,HM56,1.553,OPERATOR
2025-10-15,HM01,0.19,MECH
2025-10-15,HM12,0.376,MATERIAL
2025-10-15,HM13,1.093,MECH
2025-10-15,HM14,0.83,MECH
2025-10-15,HM16,0.411,OPERATOR
2025-10-15,HM20,1.39,ELEC
2025-10-15,HM25,0.917,MATERIAL
2025-10-15,HM30,1.148,ELEC
2025-10-15,HM36,0.168,OPERATOR
2025-10-15,HM43,0.95,MECH
2025-10-15,HM47,1.118,ELEC
2025-10-15,HM50,0.541,OPERATOR
2025-10-15,HM56,0.774,PLANNED_PM
2025-10-16,HM01,1.348,ELEC
2025-10-16,HM12,1.054,PLANNED_PM
2025-10-16,HM13,0.589,MATERIAL
2025-10-16,HM14,1.34,ELEC
2025-10-16,HM16,1.119,MATERIAL
2025-10-16,HM20,0.658,ELEC
2025-10-16,HM25,0.691,PLANNED_PM
2025-10-16,HM30,0.631,OPERATOR
2025-10-16,HM36,3.839,MECH
2025-10-16,HM43,1.522,PLANNED_PM
2025-10-16,HM47,1.479,PLANNED_PM
2025-10-16,HM50,0.924,PLANNED_PM
2025-10-16,HM56,0.687,MATERIAL
2025-10-17,HM01,1.345,PLANNED_PM
2025-10-17,HM12,0.464,OPERATOR
2025-10-17,HM13,0.926,MATERIAL
2025-10-17,HM14,0.733,OPERATOR
2025-10-17,HM16,0.85,MECH
2025-10-17,HM20,0.592,MATERIAL
2025-10-17,HM25,0.266,MECH
2025-10-17,HM30,1.241,PLANNED_PM
2025-10-17,HM36,0.812,MECH
2025-10-17,HM43,3.091,ELEC
2025-10-17,HM47,0.872,OPERATOR
2025-10-17,HM50,0.469,OPERATOR
2025-10-17,HM56,1.248,OPERATOR
2025-10-18,HM01,3.608,OPERATOR
2025-10-18,HM12,3.741,ELEC
2025-10-18,HM13,0.6,MECH
2025-10-18,HM14,1.787,ELEC
2025-10-18,HM16,0.674,PLANNED_PM
2025-10-18,HM20,1.046,MECH
2025-10-18,HM25,0.98,MECH
2025-10-18,HM30,0.37,ELEC
2025-10-18,HM36,0.969,MATERIAL
2025-10-18,HM43,7.63,MATERIAL
2025-10-18,HM47,0.808,ELEC
2025-10-18,HM50,0.76,OPERATOR
2025-10-18,HM56,0.821,MATERIAL
2025-10-19,HM01,1.365,MATERIAL
2025-10-19,HM12,1.666,OPERATOR
2025-10-19,HM13,2.511,MECH
2025-10-19,HM14,1.234,MECH
2025-10-19,HM16,1.254,PLANNED_PM
2025-10-19,HM20,0.452,ELEC
2025-10-19,HM25,0.387,OPERATOR
2025-10-19,HM30,0.718,MECH
2025-10-19,HM36,1.67,OPERATOR
2025-10-19,HM43,0.858,OPERATOR
2025-10-19,HM47,1.743,PLANNED_PM
2025-10-19,HM50,0.867,ELEC
2025-10-19,HM56,0.924,PLANNED_PM
2025-10-20,HM01,0.771,OPERATOR
2025-10-20,HM12,1.028,OPERATOR
2025-10-20,HM13,0.695,OPERATOR
2025-10-20,HM14,1.877,OPERATOR
2025-10-20,HM16,0.616,ELEC
2025-10-20,HM20,1.408,MECH
2025-10-20,HM25,0.651,PLANNED_PM
2025-10-20,HM30,0.738,MATERIAL
2025-10-20,HM36,0.914,PLANNED_PM
2025-10-20,HM43,1.355,ELEC
2025-10-20,HM47,0.98,OPERATOR
2025-10-20,HM50,0.682,MECH
2025-10-20,HM56,1.936,OPERATOR
2025-10-21,HM01,0.646,OPERATOR
2025-10-21,HM12,1.843,PLANNED_PM
2025-10-21,HM13,0.84,MATERIAL
2025-10-21,HM14,0.554,MATERIAL
2025-10-21,HM16,0.668,MATERIAL
2025-10-21,HM20,0.902,PLANNED_PM
2025-10-21,HM25,0.556,ELEC
2025-10-21,HM30,1.181,PLANNED_PM
2025-10-21,HM36,1.78,OPERATOR
2025-10-21,HM43,0.492,MATERIAL
2025-10-21,HM47,1.144,OPERATOR
2025-10-21,HM50,0.786,OPERATOR
2025-10-21,HM56,1.821,ELEC
2025-10-22,HM01,3.501,MATERIAL
2025-10-22,HM12,0.477,PLANNED_PM
2025-10-22,HM13,0.428,OPERATOR
2025-10-22,HM14,2.508,MATERIAL
2025-10-22,HM16,1.949,MATERIAL
2025-10-22,HM20,1.074,ELEC
2025-10-22,HM25,0.729,PLANNED_PM
2025-10-22,HM30,0.823,MATERIAL
2025-10-22,HM36,0.846,MATERIAL
2025-10-22,HM43,0.862,ELEC
2025-10-22,HM47,1.002,MECH
2025-10-22,HM50,3.616,MECH
2025-10-22,HM56,0.184,OPERATOR
2025-10-23,HM01,1.253,ELEC
2025-10-23,HM12,0.451,PLANNED_PM
2025-10-23,HM13,0.947,MATERIAL
2025-10-23,HM14,0.86,MECH
2025-10-23,HM16,1.784,MATERIAL
2025-10-23,HM20,1.633,PLANNED_PM
2025-10-23,HM25,1.251,MATERIAL
2025-10-23,HM30,2.672,MATERIAL
2025-10-23,HM36,0.515,OPERATOR
2025-10-23,HM43,0.785,OPERATOR
2025-10-23,HM47,1.038,MATERIAL
2025-10-23,HM50,1.3,OPERATOR
2025-10-23,HM56,0.828,MECH
2025-10-24,HM01,0.815,PLANNED_PM
2025-10-24,HM12,0.587,PLANNED_PM
2025-10-24,HM13,1.203,PLANNED_PM
2025-10-24,HM14,0.879,MECH
2025-10-24,HM16,0.714,OPERATOR
2025-10-24,HM20,4.085,MATERIAL
2025-10-24,HM25,1.318,MATERIAL
2025-10-24,HM30,1.492,OPERATOR
2025-10-24,HM36,0.735,MECH
2025-10-24,HM43,1.368,OPERATOR
2025-10-24,HM47,1.408,ELEC
2025-10-24,HM50,1.311,PLANNED_PM
2025-10-24,HM56,1.148,MATERIAL
2025-10-25,HM01,1.104,MATERIAL
2025-10-25,HM12,0.621,PLANNED_PM
2025-10-25,HM13,0.657,OPERATOR
2025-10-25,HM14,0.999,MATERIAL
2025-10-25,HM16,0.371,PLANNED_PM
2025-10-25,HM20,2.817,PLANNED_PM
2025-10-25,HM25,0.968,PLANNED_PM
2025-10-25,HM30,0.636,MECH
2025-10-25,HM36,5.905,MATERIAL
2025-10-25,HM43,0.847,PLANNED_PM
2025-10-25,HM47,1.03,OPERATOR
2025-10-25,HM50,1.189,PLANNED_PM
2025-10-25,HM56,0.447,MATERIAL
2025-10-26,HM01,0.905,PLANNED_PM
2025-10-26,HM12,0.331,OPERATOR
2025-10-26,HM13,0.802,PLANNED_PM
2025-10-26,HM14,0.435,OPERATOR
2025-10-26,HM16,1.742,MATERIAL
2025-10-26,HM20,0.696,ELEC
2025-10-26,HM25,1.381,MECH
2025-10-26,HM30,0.442,MECH
2025-10-26,HM36,0.921,PLANNED_PM
2025-10-26,HM43,0.813,OPERATOR
2025-10-26,HM47,0.993,ELEC
2025-10-26,HM50,0.621,ELEC
2025-10-26,HM56,0.589,MATERIAL
2025-10-27,HM01,1.399,MECH
2025-10-27,HM12,6.734,MATERIAL
2025-10-27,HM13,0.65,ELEC
2025-10-27,HM14,0.689,PLANNED_PM
2025-10-27,HM16,0.835,MATERIAL
2025-10-27,HM20,0.742,MATERIAL
2025-10-27,HM25,0.883,MECH
2025-10-27,HM30,0.455,PLANNED_PM
2025-10-27,HM36,0.217,PLANNED_PM
2025-10-27,HM43,0.613,OPERATOR
2025-10-27,HM47,1.68,MECH
2025-10-27,HM50,0.248,PLANNED_PM
2025-10-27,HM56,0.704,MATERIAL
2025-10-28,HM01,0.747,ELEC
2025-10-28,HM12,1.725,OPERATOR
2025-10-28,HM13,4.089,PLANNED_PM
2025-10-28,HM14,0.325,MECH
2025-10-28,HM16,0.413,OPERATOR
2025-10-28,HM20,0.734,MECH
2025-10-28,HM25,1.39,ELEC
2025-10-28,HM30,3.691,MECH
2025-10-28,HM36,0.448,OPERATOR
2025-10-28,HM43,3.792,MATERIAL
2025-10-28,HM47,4.582,MECH
2025-10-28,HM50,1.007,MATERIAL
2025-10-28,HM56,2.025,OPERATOR
2025-10-29,HM01,0.809,OPERATOR
2025-10-29,HM12,1.155,MECH
2025-10-29,HM13,0.96,OPERATOR
2025-10-29,HM14,0.907,OPERATOR
2025-10-29,HM16,0.423,PLANNED_PM
2025-10-29,HM20,0.755,ELEC
2025-10-29,HM25,0.658,ELEC
2025-10-29,HM30,2.969,MATERIAL
2025-10-29,HM36,1.358,OPERATOR
2025-10-29,HM43,2.603,OPERATOR
2025-10-29,HM47,6.048,PLANNED_PM
2025-10-29,HM50,0.836,OPERATOR
2025-10-29,HM56,0.613,PLANNED_PM
2025-10-30,HM01,1.184,MECH
2025-10-30,HM12,0.744,OPERATOR
2025-10-30,HM13,0.967,PLANNED_PM
2025-10-30,HM14,0.909,MECH
2025-10-30,HM16,1.359,ELEC
2025-10-30,HM20,1.321,MECH
2025-10-30,HM25,0.453,OPERATOR
2025-10-30,HM30,0.707,ELEC
2025-10-30,HM36,1.209,PLANNED_PM
2025-10-30,HM43,0.741,MATERIAL
2025-10-30,HM47,0.302,MATERIAL
2025-10-30,HM50,0.418,PLANNED_PM
2025-10-30,HM56,0.868,MECH
2025-10-31,HM01,1.399,ELEC
2025-10-31,HM12,0.611,MATERIAL
2025-10-31,HM13,3.426,PLANNED_PM
2025-10-31,HM14,1.835,MECH
2025-10-31,HM16,0.768,OPERATOR
2025-10-31,HM20,1.803,OPERATOR
2025-10-31,HM25,0.483,PLANNED_PM
2025-10-31,HM30,0.634,ELEC
2025-10-31,HM36,0.657,PLANNED_PM
2025-10-31,HM43,3.704,OPERATOR
2025-10-31,HM47,2.686,MATERIAL
2025-10-31,HM50,1.158,PLANNED_PM
2025-10-31,HM56,0.396,OPERATOR
2025-11-01,HM01,0.57,MATERIAL
2025-11-01,HM12,1.021,ELEC
2025-11-01,HM13,1.163,OPERATOR
2025-11-01,HM14,1.085,MECH
2025-11-01,HM16,0.557,MATERIAL
2025-11-01,HM20,0.242,PLANNED_PM
2025-11-01,HM25,0.582,MATERIAL
2025-11-01,HM30,1.196,MECH
2025-11-01,HM36,0.2,ELEC
2025-11-01,HM43,2.401,OPERATOR
2025-11-01,HM47,0.202,OPERATOR
2025-11-01,HM50,1.628,ELEC
2025-11-01,HM56,5.596,MECH
2025-11-02,HM01,0.576,MECH
2025-11-02,HM12,0.511,PLANNED_PM
2025-11-02,HM13,1.708,ELEC
2025-11-02,HM14,0.744,OPERATOR
2025-11-02,HM16,0.494,PLANNED_PM
2025-11-02,HM20,0.213,MECH
2025-11-02,HM25,0.301,OPERATOR
2025-11-02,HM30,0.465,OPERATOR
2025-11-02,HM36,2.216,OPERATOR
2025-11-02,HM43,0.736,ELEC
2025-11-02,HM47,0.808,ELEC
2025-11-02,HM50,1.027,MATERIAL
2025-11-02,HM56,0.835,OPERATOR
2025-11-03,HM01,1.19,PLANNED_PM
2025-11-03,HM12,1.924,MECH
2025-11-03,HM13,0.315,PLANNED_PM
2025-11-03,HM14,1.411,MECH
2025-11-03,HM16,1.802,MECH
2025-11-03,HM20,0.666,MATERIAL
2025-11-03,HM25,0.522,MECH
2025-11-03,HM30,0.776,ELEC
2025-11-03,HM36,0.691,MECH
2025-11-03,HM43,0.686,MECH
2025-11-03,HM47,0.819,PLANNED_PM
2025-11-03,HM50,0.521,OPERATOR
2025-11-03,HM56,2.031,PLANNED_PM
2025-11-04,HM01,1.451,MATERIAL
2025-11-04,HM12,0.953,ELEC
2025-11-04,HM13,1.68,PLANNED_PM
2025-11-04,HM14,1.87,PLANNED_PM
2025-11-04,HM16,0.534,MECH
2025-11-04,HM20,0.777,ELEC
2025-11-04,HM25,0.683,ELEC
2025-11-04,HM30,0.464,ELEC
2025-11-04,HM36,2.519,OPERATOR
2025-11-04,HM43,1.392,MECH
2025-11-04,HM47,0.473,PLANNED_PM
2025-11-04,HM50,0.369,MECH
2025-11-04,HM56,1.217,ELEC
2025-11-05,HM01,1.111,OPERATOR
2025-11-05,HM12,0.99,MATERIAL
2025-11-05,HM13,0.346,MECH
2025-11-05,HM14,1.381,ELEC
2025-11-05,HM16,3.308,MECH
2025-11-05,HM20,0.624,ELEC
2025-11-05,HM25,1.628,ELEC
2025-11-05,HM30,1.272,MATERIAL
2025-11-05,HM36,1.021,ELEC
2025-11-05,HM43,3.758,MATERIAL
2025-11-05,HM47,2.302,MECH
2025-11-05,HM50,0.453,MATERIAL
2025-11-05,HM56,0.445,OPERATOR
2025-11-06,HM01,0.248,MECH
2025-11-06,HM12,0.786,ELEC
2025-11-06,HM13,0.567,MECH
2025-11-06,HM14,7.034,PLANNED_PM
2025-11-06,HM16,0.862,MECH
2025-11-06,HM20,0.72,MECH
2025-11-06,HM25,0.815,PLANNED_PM
2025-11-06,HM30,0.657,MECH
2025-11-06,HM36,1.038,OPERATOR
2025-11-06,HM43,3.608,MATERIAL
2025-11-06,HM47,0.441,OPERATOR
2025-11-06,HM50,1.286,MATERIAL
2025-11-06,HM56,1.551,ELEC
2025-11-07,HM01,0.549,MATERIAL
2025-11-07,HM12,0.628,OPERATOR
2025-11-07,HM13,0.861,PLANNED_PM
2025-11-07,HM14,1.209,MATERIAL
2025-11-07,HM16,0.248,MECH
2025-11-07,HM20,0.46,MECH
2025-11-07,HM25,0.993,ELEC
2025-11-07,HM30,1.211,PLANNED_PM
2025-11-07,HM36,0.24,ELEC
2025-11-07,HM43,0.401,OPERATOR
2025-11-07,HM47,0.784,MATERIAL
2025-11-07,HM50,0.741,MATERIAL
2025-11-07,HM56,1.061,ELEC
2025-11-08,HM01,0.825,ELEC
2025-11-08,HM12,1.393,MATERIAL
2025-11-08,HM13,0.866,ELEC
2025-11-08,HM14,0.455,MECH
2025-11-08,HM16,1.633,MECH
2025-11-08,HM20,0.579,PLANNED_PM
2025-11-08,HM25,0.677,ELEC
2025-11-08,HM30,0.772,PLANNED_PM
2025-11-08,HM36,0.884,PLANNED_PM
2025-11-08,HM43,2.414,ELEC
2025-11-08,HM47,1.326,MATERIAL
2025-11-08,HM50,0.874,MATERIAL
2025-11-08,HM56,0.997,PLANNED_PM
2025-11-09,HM01,0.906,ELEC
2025-11-09,HM12,1.857,PLANNED_PM
2025-11-09,HM13,0.735,OPERATOR
2025-11-09,HM14,1.101,ELEC
2025-11-09,HM16,0.325,MATERIAL
2025-11-09,HM20,0.87,ELEC
2025-11-09,HM25,1.616,MECH
2025-11-09,HM30,0.716,MATERIAL
2025-11-09,HM36,0.913,OPERATOR
2025-11-09,HM43,1.736,MATERIAL
2025-11-09,HM47,4.085,ELEC
2025-11-09,HM50,0.311,MECH
2025-11-09,HM56,1.473,ELEC
2025-11-10,HM01,0.768,MATERIAL
2025-11-10,HM12,3.104,ELEC
2025-11-10,HM13,3.237,OPERATOR
2025-11-10,HM14,0.836,MATERIAL
2025-11-10,HM16,0.829,PLANNED_PM
2025-11-10,HM20,1.018,MATERIAL
2025-11-10,HM25,0.673,PLANNED_PM
2025-11-10,HM30,6.336,PLANNED_PM
2025-11-10,HM36,1.884,PLANNED_PM
2025-11-10,HM43,0.74,MECH
2025-11-10,HM47,0.578,OPERATOR
2025-11-10,HM50,0.95,MATERIAL
2025-11-10,HM56,0.525,MATERIAL
2025-11-11,HM01,1.208,PLANNED_PM
2025-11-11,HM12,0.247,PLANNED_PM
2025-11-11,HM13,3.467,MATERIAL
2025-11-11,HM14,0.709,OPERATOR
2025-11-11,HM16,0.671,OPERATOR
2025-11-11,HM20,1.065,PLANNED_PM
2025-11-11,HM25,0.857,MATERIAL
2025-11-11,HM30,0.386,PLANNED_PM
2025-11-11,HM36,0.658,MATERIAL
2025-11-11,HM43,0.739,ELEC
2025-11-11,HM47,0.603,MATERIAL
2025-11-11,HM50,0.974,MATERIAL
2025-11-11,HM56,4.101,MATERIAL
2025-11-12,HM01,0.953,ELEC
2025-11-12,HM12,0.938,OPERATOR
2025-11-12,HM13,5.848,MATERIAL
2025-11-12,HM14,0.498,MECH
2025-11-12,HM16,3.364,PLANNED_PM
2025-11-12,HM20,1.077,MATERIAL
2025-11-12,HM25,0.294,MECH
2025-11-12,HM30,0.819,ELEC
2025-11-12,HM36,6.123,MATERIAL
2025-11-12,HM43,0.718,MECH
2025-11-12,HM47,2.744,OPERATOR
2025-11-12,HM50,0.61,MATERIAL
2025-11-12,HM56,0.592,PLANNED_PM
2025-11-13,HM01,0.638,OPERATOR
2025-11-13,HM12,1.594,PLANNED_PM
2025-11-13,HM13,0.51,ELEC
2025-11-13,HM14,1.061,ELEC
2025-11-13,HM16,0.448,PLANNED_PM
2025-11-13,HM20,0.705,ELEC
2025-11-13,HM25,0.873,ELEC
2025-11-13,HM30,2.249,MECH
2025-11-13,HM36,0.941,OPERATOR
2025-11-13,HM43,1.303,MATERIAL
2025-11-13,HM47,1.074,MATERIAL
2025-11-13,HM50,0.609,MATERIAL
2025-11-13,HM56,1.271,MATERIAL
2025-11-14,HM01,0.678,OPERATOR
2025-11-14,HM12,0.751,MECH
2025-11-14,HM13,0.83,MATERIAL
2025-11-14,HM14,0.69,PLANNED_PM
2025-11-14,HM16,0.536,MECH
2025-11-14,HM20,0.454,MATERIAL
2025-11-14,HM25,1.237,OPERATOR
2025-11-14,HM30,0.323,MATERIAL
2025-11-14,HM36,0.343,MATERIAL
2025-11-14,HM43,0.937,OPERATOR
2025-11-14,HM47,1.324,MATERIAL
2025-11-14,HM50,0.533,MATERIAL
2025-11-14,HM56,0.649,OPERATOR
2025-11-15,HM01,0.361,OPERATOR
2025-11-15,HM12,0.687,PLANNED_PM
2025-11-15,HM13,1.762,MATERIAL
2025-11-15,HM14,1.063,ELEC
2025-11-15,HM16,0.639,PLANNED_PM
2025-11-15,HM20,0.663,MATERIAL
2025-11-15,HM25,1.652,OPERATOR
2025-11-15,HM30,0.68,MATERIAL
2025-11-15,HM36,4.747,ELEC
2025-11-15,HM43,0.774,OPERATOR
2025-11-15,HM47,1.556,PLANNED_PM
2025-11-15,HM50,0.439,ELEC
2025-11-15,HM56,1.774,MECH
2025-11-16,HM01,0.87,PLANNED_PM
2025-11-16,HM12,0.43,MATERIAL
2025-11-16,HM13,0.243,ELEC
2025-11-16,HM14,0.558,OPERATOR
2025-11-16,HM16,1.155,OPERATOR
2025-11-16,HM20,0.639,PLANNED_PM
2025-11-16,HM25,0.519,ELEC
2025-11-16,HM30,1.044,OPERATOR
2025-11-16,HM36,0.756,PLANNED_PM
2025-11-16,HM43,2.213,MATERIAL
2025-11-16,HM47,0.387,ELEC
2025-11-16,HM50,0.86,OPERATOR
2025-11-16,HM56,1.275,PLANNED_PM
2025-11-17,HM01,1.209,ELEC
2025-11-17,HM12,0.666,MATERIAL
2025-11-17,HM13,1.083,MATERIAL
2025-11-17,HM14,1.176,MECH
2025-11-17,HM16,5.678,PLANNED_PM
2025-11-17,HM20,7.098,PLANNED_PM
2025-11-17,HM25,1.212,PLANNED_PM
2025-11-17,HM30,0.596,MATERIAL
2025-11-17,HM36,2.919,MECH
2025-11-17,HM43,0.331,PLANNED_PM
2025-11-17,HM47,1.251,MATERIAL
2025-11-17,HM50,0.811,PLANNED_PM
2025-11-17,HM56,0.457,MECH
2025-11-18,HM01,0.609,MECH
2025-11-18,HM12,0.908,PLANNED_PM
2025-11-18,HM13,1.032,MATERIAL
2025-11-18,HM14,0.503,PLANNED_PM
2025-11-18,HM16,0.56,MECH
2025-11-18,HM20,0.634,MATERIAL
2025-11-18,HM25,0.694,ELEC
2025-11-18,HM30,0.581,MATERIAL
2025-11-18,HM36,1.168,MATERIAL
2025-11-18,HM43,1.443,MECH
2025-11-18,HM47,0.751,MECH
2025-11-18,HM50,0.337,ELEC
2025-11-18,HM56,2.111,OPERATOR
2025-11-19,HM01,0.339,OPERATOR
2025-11-19,HM12,0.53,MATERIAL
2025-11-19,HM13,1.552,MATERIAL
2025-11-19,HM14,0.285,MECH
2025-11-19,HM16,3.847,ELEC
2025-11-19,HM20,0.757,MECH
2025-11-19,HM25,1.043,MATERIAL
2025-11-19,HM30,0.557,MATERIAL
2025-11-19,HM36,0.737,OPERATOR
2025-11-19,HM43,0.544,PLANNED_PM
2025-11-19,HM47,1.064,ELEC
2025-11-19,HM50,2.256,MATERIAL
2025-11-19,HM56,0.417,PLANNED_PM
2025-11-20,HM01,0.813,MECH
2025-11-20,HM12,0.68,MATERIAL
2025-11-20,HM13,2.331,MATERIAL
2025-11-20,HM14,4.67,MECH
2025-11-20,HM16,1.291,ELEC
2025-11-20,HM20,0.51,OPERATOR
2025-11-20,HM25,0.893,MATERIAL
2025-11-20,HM30,0.782,PLANNED_PM
2025-11-20,HM36,0.769,MATERIAL
2025-11-20,HM43,0.897,ELEC
2025-11-20,HM47,0.476,PLANNED_PM
2025-11-20,HM50,1.752,ELEC
2025-11-20,HM56,3.161,PLANNED_PM
2025-11-21,HM01,5.811,ELEC
2025-11-21,HM12,1.735,MATERIAL
2025-11-21,HM13,3.207,ELEC
2025-11-21,HM14,0.692,ELEC
2025-11-21,HM16,2.019,PLANNED_PM
2025-11-21,HM20,1.37,PLANNED_PM
2025-11-21,HM25,2.447,OPERATOR
2025-11-21,HM30,0.91,MATERIAL
2025-11-21,HM36,1.558,PLANNED_PM
2025-11-21,HM43,0.369,OPERATOR
2025-11-21,HM47,0.572,ELEC
2025-11-21,HM50,0.806,PLANNED_PM
2025-11-21,HM56,0.393,ELEC
2025-11-22,HM01,0.998,ELEC
2025-11-22,HM12,0.759,MATERIAL
2025-11-22,HM13,0.989,MATERIAL
2025-11-22,HM14,1.478,MATERIAL
2025-11-22,HM16,0.699,MECH
2025-11-22,HM20,0.434,OPERATOR
2025-11-22,HM25,0.668,OPERATOR
2025-11-22,HM30,0.376,OPERATOR
2025-11-22,HM36,1.535,MECH
2025-11-22,HM43,1.106,MECH
2025-11-22,HM47,0.709,MECH
2025-11-22,HM50,1.141,ELEC
2025-11-22,HM56,0.755,PLANNED_PM
2025-11-23,HM01,0.359,MECH
2025-11-23,HM12,5.774,PLANNED_PM
2025-11-23,HM13,0.758,MECH
2025-11-23,HM14,1.64,PLANNED_PM
2025-11-23,HM16,0.749,ELEC
2025-11-23,HM20,0.214,ELEC
2025-11-23,HM25,2.591,OPERATOR
2025-11-23,HM30,1.031,OPERATOR
2025-11-23,HM36,0.762,MECH
2025-11-23,HM43,1.659,ELEC
2025-11-23,HM47,2.204,ELEC
2025-11-23,HM50,0.473,OPERATOR
2025-11-23,HM56,0.786,ELEC
2025-11-24,HM01,0.687,MECH
2025-11-24,HM12,1.194,PLANNED_PM
2025-11-24,HM13,0.846,OPERATOR
2025-11-24,HM14,2.502,OPERATOR
2025-11-24,HM16,0.999,ELEC
2025-11-24,HM20,1.632,MATERIAL
2025-11-24,HM25,0.814,PLANNED_PM
2025-11-24,HM30,2.829,OPERATOR
2025-11-24,HM36,0.536,OPERATOR
2025-11-24,HM43,1.621,MATERIAL
2025-11-24,HM47,0.827,MATERIAL
2025-11-24,HM50,2.03,OPERATOR
2025-11-24,HM56,0.686,ELEC
2025-11-25,HM01,1.122,OPERATOR
2025-11-25,HM12,0.307,ELEC
2025-11-25,HM13,1.409,OPERATOR
2025-11-25,HM14,0.56,MATERIAL
2025-11-25,HM16,0.711,ELEC
2025-11-25,HM20,1.761,PLANNED_PM
2025-11-25,HM25,6.797,OPERATOR
2025-11-25,HM30,0.799,OPERATOR
2025-11-25,HM36,0.382,PLANNED_PM
2025-11-25,HM43,1.317,OPERATOR
2025-11-25,HM47,5.607,OPERATOR
2025-11-25,HM50,1.348,ELEC
2025-11-25,HM56,2.35,ELEC
2025-11-26,HM01,0.408,MECH
2025-11-26,HM12,1.403,ELEC
2025-11-26,HM13,1.505,MECH
2025-11-26,HM14,1.142,MATERIAL
2025-11-26,HM16,0.968,OPERATOR
2025-11-26,HM20,4.317,MATERIAL
2025-11-26,HM25,0.295,PLANNED_PM
2025-11-26,HM30,1.218,MATERIAL
2025-11-26,HM36,0.799,ELEC
2025-11-26,HM43,1.058,MECH
2025-11-26,HM47,0.508,ELEC
2025-11-26,HM50,0.414,ELEC
2025-11-26,HM56,1.729,OPERATOR
2025-11-27,HM01,1.176,OPERATOR
2025-11-27,HM12,0.455,ELEC
2025-11-27,HM13,1.348,ELEC
2025-11-27,HM14,1.582,MECH
2025-11-27,HM16,0.77,MATERIAL
2025-11-27,HM20,3.442,MECH
2025-11-27,HM25,0.881,MECH
2025-11-27,HM30,0.663,ELEC
2025-11-27,HM36,0.788,ELEC
2025-11-27,HM43,3.562,OPERATOR
2025-11-27,HM47,0.309,ELEC
2025-11-27,HM50,0.857,OPERATOR
2025-11-27,HM56,0.894,MATERIAL
2025-11-28,HM01,1.116,MATERIAL
2025-11-28,HM12,0.579,MECH
2025-11-28,HM13,1.1,MECH
2025-11-28,HM14,0.683,MECH
2025-11-28,HM16,0.83,MECH
2025-11-28,HM20,0.755,PLANNED_PM
2025-11-28,HM25,0.642,MECH
2025-11-28,HM30,1.923,PLANNED_PM
2025-11-28,HM36,5.17,OPERATOR
2025-11-28,HM43,1.861,PLANNED_PM
2025-11-28,HM47,1.416,ELEC
2025-11-28,HM50,1.057,ELEC
2025-11-28,HM56,0.832,ELEC
2025-11-29,HM01,0.463,ELEC
2025-11-29,HM12,1.073,MATERIAL
2025-11-29,HM13,0.72,OPERATOR
2025-11-29,HM14,4.697,OPERATOR
2025-11-29,HM16,0.842,OPERATOR
2025-11-29,HM20,0.493,OPERATOR
2025-11-29,HM25,0.919,PLANNED_PM
2025-11-29,HM30,0.672,PLANNED_PM
2025-11-29,HM36,0.782,ELEC
2025-11-29,HM43,1.56,MECH
2025-11-29,HM47,0.565,ELEC
2025-11-29,HM50,1.123,MATERIAL
2025-11-29,HM56,0.601,ELEC
2025-11-30,HM01,1.271,ELEC
2025-11-30,HM12,1.748,PLANNED_PM
2025-11-30,HM13,0.375,MATERIAL
2025-11-30,HM14,0.971,OPERATOR
2025-11-30,HM16,0.408,ELEC
2025-11-30,HM20,0.828,MATERIAL
2025-11-30,HM25,0.531,MATERIAL
2025-11-30,HM30,1.117,PLANNED_PM
2025-11-30,HM36,0.789,PLANNED_PM
2025-11-30,HM43,1.083,PLANNED_PM
2025-11-30,HM47,1.391,MECH
2025-11-30,HM50,0.5,OPERATOR
2025-11-30,HM56,7.044,ELEC
2025-12-01,HM01,0.705,MATERIAL
2025-12-01,HM12,1.157,OPERATOR
2025-12-01,HM13,0.94,MECH
2025-12-01,HM14,1.781,PLANNED_PM
2025-12-01,HM16,0.856,OPERATOR
2025-12-01,HM20,0.418,PLANNED_PM
2025-12-01,HM25,0.518,PLANNED_PM
2025-12-01,HM30,0.711,OPERATOR
2025-12-01,HM36,0.549,MECH
2025-12-01,HM43,1.054,ELEC
2025-12-01,HM47,0.561,OPERATOR
2025-12-01,HM50,5.331,OPERATOR
2025-12-01,HM56,0.291,ELEC
2025-12-02,HM01,0.988,MATERIAL
2025-12-02,HM12,1.025,PLANNED_PM
2025-12-02,HM13,1.899,ELEC
2025-12-02,HM14,0.887,ELEC
2025-12-02,HM16,1.489,MATERIAL
2025-12-02,HM20,1.096,PLANNED_PM
2025-12-02,HM25,0.827,OPERATOR
2025-12-02,HM30,0.957,ELEC
2025-12-02,HM36,2.764,PLANNED_PM
2025-12-02,HM43,0.926,PLANNED_PM
2025-12-02,HM47,0.402,MATERIAL
