date,line,hours_planned,hours_down,chg_hours,sanitation_hours,break_hours
2025-10-06,HM12,24.0,5.915,0.334,0.512,1.5
2025-10-06,HM13,24.0,1.486,1.115,0.385,1.5
2025-10-06,HM14,24.0,1.089,1.83,0.161,1.5
2025-10-06,HM16,24.0,0.635,3.267,1.999,1.5
2025-10-06,HM20,24.0,1.335,1.867,0.592,1.5
2025-10-06,HM25,24.0,1.1,0.639,0.526,1.5
2025-10-06,HM30,24.0,5.003,1.692,0.35,1.5
2025-10-06,HM36,24.0,0.61,5.202,0.426,1.5
2025-10-06,HM43,24.0,0.795,0.0,0.28,1.5
2025-10-06,HM47,24.0,1.03,0.553,0.586,1.5
2025-10-06,HM50,24.0,1.028,0.766,0.516,1.5
2025-10-06,HM56,24.0,0.255,3.499,0.743,1.5
2025-10-07,HM01,24.0,0.402,1.608,0.35,1.5
2025-10-07,HM12,24.0,1.001,2.205,1.162,1.5
2025-10-07,HM13,24.0,4.467,1.255,0.516,1.5
2025-10-07,HM14,24.0,0.941,1.788,0.618,1.5
2025-10-07,HM16,24.0,1.205,0.725,0.427,1.5
2025-10-07,HM20,24.0,6.089,1.927,0.548,1.5
2025-10-07,HM25,24.0,0.588,2.812,0.701,1.5
2025-10-07,HM30,24.0,0.248,2.981,0.602,1.5
2025-10-07,HM36,24.0,1.192,1.775,0.457,1.5
2025-10-07,HM43,24.0,0.632,0.781,0.381,1.5
2025-10-07,HM47,24.0,1.019,5.56,0.747,1.5
2025-10-07,HM50,24.0,0.642,0.74,1.047,1.5
2025-10-07,HM56,24.0,1.585,0.932,0.5,1.5
2025-10-08,HM01,24.0,0.576,1.197,0.928,1.5
2025-10-08,HM12,24.0,0.867,2.44,0.252,1.5
2025-10-08,HM13,24.0,1.334,0.38,0.471,1.5
2025-10-08,HM14,24.0,1.859,1.212,0.891,1.5
2025-10-08,HM16,24.0,0.401,1.668,0.739,1.5
2025-10-08,HM20,24.0,1.467,0.501,0.572,1.5
2025-10-08,HM25,24.0,1.359,1.123,0.59,1.5
2025-10-08,HM30,24.0,1.36,1.548,0.571,1.5
2025-10-08,HM36,24.0,0.318,1.574,0.351,1.5
2025-10-08,HM43,24.0,1.139,3.671,0.371,1.5
2025-10-08,HM47,24.0,1.03,2.161,0.743,1.5
2025-10-08,HM50,24.0,0.867,2.123,0.403,1.5
2025-10-08,HM56,24.0,0.974,2.492,0.689,1.5
2025-10-09,HM01,24.0,0.526,0.601,0.343,1.5
2025-10-09,HM12,24.0,0.876,4.222,0.488,1.5
2025-10-09,HM13,24.0,1.92,3.419,0.609,1.5
2025-10-09,HM14,24.0,0.496,2.311,0.526,1.5
2025-10-09,HM16,24.0,0.479,2.006,0.761,1.5
2025-10-09,HM20,24.0,1.225,0.785,0.368,1.5
2025-10-09,HM25,24.0,0.927,1.091,0.462,1.5
2025-10-09,HM30,24.0,5.783,1.356,0.61,1.5
2025-10-09,HM36,24.0,2.988,1.266,0.473,1.5
2025-10-09,HM43,24.0,1.934,3.47,0.575,1.5
2025-10-09,HM47,24.0,1.734,2.311,0.544,1.5
2025-10-09,HM50,24.0,1.091,0.0,0.316,1.5
2025-10-09,HM56,24.0,1.385,3.763,0.829,1.5
2025-10-10,HM01,24.0,1.2,1.329,0.535,1.5
2025-10-10,HM12,24.0,1.165,0.534,0.512,1.5
2025-10-10,HM13,24.0,2.623,2.638,0.664,1.5
2025-10-10,HM14,24.0,0.384,1.804,0.368,1.5
2025-10-10,HM16,24.0,0.918,0.824,0.283,1.5
2025-10-10,HM20,24.0,0.847,2.27,0.536,1.5
2025-10-10,HM25,24.0,0.278,2.032,0.499,1.5
2025-10-10,HM30,24.0,0.675,1.056,0.586,1.5
2025-10-10,HM36,24.0,0.755,1.574,0.502,1.5
2025-10-10,HM43,24.0,1.045,0.81,0.186,1.5
2025-10-10,HM47,24.0,0.603,2.145,0.33,1.5
2025-10-10,HM50,24.0,2.128,3.989,0.544,1.5
2025-10-10,HM56,24.0,0.815,1.275,0.268,1.5
2025-10-11,HM01,24.0,1.439,3.585,0.356,1.0
2025-10-11,HM12,24.0,0.167,2.757,0.304,1.0
2025-10-11,HM13,24.0,0.428,2.643,0.813,1.0
2025-10-11,HM14,24.0,0.944,1.978,0.254,1.0
2025-10-11,HM16,24.0,0.756,2.287,0.517,1.0
2025-10-11,HM20,24.0,0.347,0.446,0.59,1.0
2025-10-11,HM25,24.0,0.504,1.119,0.484,1.0
2025-10-11,HM30,24.0,1.801,1.04,0.414,1.0
2025-10-11,HM36,24.0,1.334,0.642,0.335,1.0
2025-10-11,HM43,24.0,1.168,1.622,0.565,1.0
2025-10-11,HM47,24.0,0.405,1.575,0.503,1.0
2025-10-11,HM50,24.0,0.748,2.623,0.34,1.0
2025-10-11,HM56,24.0,5.728,1.378,0.584,1.0
2025-10-12,HM01,24.0,0.747,1.028,0.274,1.0
2025-10-12,HM12,24.0,0.58,3.712,0.456,1.0
2025-10-12,HM13,24.0,0.837,1.061,0.539,1.0
2025-10-12,HM14,24.0,0.98,0.946,0.308,1.0
2025-10-12,HM16,24.0,1.462,4.295,0.822,1.0
2025-10-12,HM20,24.0,1.635,1.719,0.673,1.0
2025-10-12,HM25,24.0,0.88,0.0,0.339,1.0
2025-10-12,HM30,24.0,0.444,2.35,0.293,1.0
2025-10-12,HM36,24.0,0.666,1.298,0.55,1.0
2025-10-12,HM43,24.0,1.133,0.711,0.659,1.0
2025-10-12,HM47,24.0,0.994,2.711,0.296,1.0
2025-10-12,HM50,24.0,0.568,3.548,0.647,1.0
2025-10-12,HM56,24.0,0.96,1.437,0.547,1.0
2025-10-13,HM01,24.0,0.382,1.388,0.318,1.5
2025-10-13,HM12,24.0,0.796,0.694,0.417,1.5
2025-10-13,HM13,24.0,0.737,0.569,0.397,1.5
2025-10-13,HM14,24.0,0.343,2.313,0.553,1.5
2025-10-13,HM16,24.0,0.734,1.077,0.936,1.5
2025-10-13,HM20,24.0,1.111,0.664,0.86,1.5
2025-10-13,HM25,24.0,0.293,0.578,1.266,1.5
2025-10-13,HM30,24.0,1.381,1.374,0.55,1.5
2025-10-13,HM36,24.0,0.239,3.211,0.466,1.5
2025-10-13,HM43,24.0,0.666,1.18,0.313,1.5
2025-10-13,HM47,24.0,1.18,1.541,0.701,1.5
2025-10-13,HM50,24.0,4.973,0.0,0.273,1.5
2025-10-13,HM56,24.0,0.37,1.34,0.253,1.5
2025-10-14,HM01,24.0,1.36,0.503,0.52,1.5
2025-10-14,HM12,24.0,1.077,0.898,0.528,1.5
2025-10-14,HM13,24.0,1.885,1.215,0.388,1.5
2025-10-14,HM14,24.0,1.298,1.938,0.755,1.5
2025-10-14,HM16,24.0,0.209,0.276,0.803,1.5
2025-10-14,HM20,24.0,0.353,0.0,0.232,1.5
2025-10-14,HM25,24.0,0.601,1.248,0.341,1.5
2025-10-14,HM30,24.0,2.782,4.069,0.752,1.5
2025-10-14,HM36,24.0,0.718,2.711,0.352,1.5
2025-10-14,HM43,24.0,1.794,3.175,0.675,1.5
2025-10-14,HM47,24.0,0.337,4.166,0.42,1.5
2025-10-14,HM50,24.0,1.439,0.0,0.395,1.5
2025-10-14,HM56,24.0,1.553,0.843,0.303,1.5
2025-10-15,HM01,24.0,0.19,0.865,0.682,1.5
2025-10-15,HM12,24.0,0.376,0.212,0.318,1.5
2025-10-15,HM13,24.0,1.093,0.912,0.735,1.5
2025-10-15,HM14,24.0,0.83,1.368,0.394,1.5
2025-10-15,HM16,24.0,0.411,1.907,0.332,1.5
2025-10-15,HM20,24.0,1.39,2.689,0.734,1.5
2025-10-15,HM25,24.0,0.917,1.672,0.862,1.5
2025-10-15,HM30,24.0,1.148,3.396,0.399,1.5
2025-10-15,HM36,24.0,0.168,0.944,0.212,1.5
2025-10-15,HM43,24.0,0.95,0.0,0.676,1.5
2025-10-15,HM47,24.0,1.118,1.208,0.764,1.5
2025-10-15,HM50,24.0,0.541,0.467,0.317,1.5
2025-10-15,HM56,24.0,0.774,1.345,0.994,1.5
2025-10-16,HM01,24.0,1.348,2.076,0.475,1.5
2025-10-16,HM12,24.0,1.054,5.609,0.473,1.5
2025-10-16,HM13,24.0,0.589,2.165,0.474,1.5
2025-10-16,HM14,24.0,1.34,0.0,0.248,1.5
2025-10-16,HM16,24.0,1.119,2.026,0.484,1.5
2025-10-16,HM20,24.0,0.658,2.712,0.623,1.5
2025-10-16,HM25,24.0,0.691,1.047,0.506,1.5
2025-10-16,HM30,24.0,0.631,1.661,0.561,1.5
2025-10-16,HM36,24.0,3.839,2.717,0.516,1.5
2025-10-16,HM43,24.0,1.522,1.346,0.626,1.5
2025-10-16,HM47,24.0,1.479,0.579,0.522,1.5
2025-10-16,HM50,24.0,0.924,1.56,1.183,1.5
2025-10-16,HM56,24.0,0.687,1.365,0.674,1.5
2025-10-17,HM01,24.0,1.345,0.601,0.606,1.5
2025-10-17,HM12,24.0,0.464,3.938,0.45,1.5
2025-10-17,HM13,24.0,0.926,0.421,0.469,1.5
2025-10-17,HM14,24.0,0.733,0.516,0.38,1.5
2025-10-17,HM16,24.0,0.85,3.281,1.024,1.5
2025-10-17,HM20,24.0,0.592,0.391,0.869,1.5
2025-10-17,HM25,24.0,0.266,1.975,0.484,1.5
2025-10-17,HM30,24.0,1.241,1.763,0.598,1.5
2025-10-17,HM36,24.0,0.812,3.156,0.576,1.5
2025-10-17,HM43,24.0,3.091,2.273,0.774,1.5
2025-10-17,HM47,24.0,0.872,0.664,0.287,1.5
2025-10-17,HM50,24.0,0.469,0.0,0.753,1.5
2025-10-17,HM56,24.0,1.248,1.764,0.457,1.5
2025-10-18,HM01,24.0,3.608,2.369,1.587,1.0
2025-10-18,HM12,24.0,3.741,1.987,0.393,1.0
2025-10-18,HM13,24.0,0.6,1.853,0.966,1.0
2025-10-18,HM14,24.0,1.787,2.443,0.611,1.0
2025-10-18,HM16,24.0,0.674,4.396,1.059,1.0
2025-10-18,HM20,24.0,1.046,0.0,0.612,1.0
2025-10-18,HM25,24.0,0.98,2.29,0.45,1.0
2025-10-18,HM30,24.0,0.37,0.426,0.686,1.0
2025-10-18,HM36,24.0,0.969,3.602,0.867,1.0
2025-10-18,HM43,24.0,7.63,2.213,0.489,1.0
2025-10-18,HM47,24.0,0.808,1.027,0.653,1.0
2025-10-18,HM50,24.0,0.76,0.184,0.501,1.0
2025-10-18,HM56,24.0,0.821,1.957,0.2,1.0
2025-10-19,HM01,24.0,1.365,1.284,0.711,1.0
2025-10-19,HM12,24.0,1.666,0.833,0.544,1.0
2025-10-19,HM13,24.0,2.511,0.872,0.938,1.0
2025-10-19,HM14,24.0,1.234,1.586,0.555,1.0
2025-10-19,HM16,24.0,1.254,1.622,0.331,1.0
2025-10-19,HM20,24.0,0.452,0.439,0.255,1.0
2025-10-19,HM25,24.0,0.387,3.267,0.268,1.0
2025-10-19,HM30,24.0,0.718,1.032,0.287,1.0
2025-10-19,HM36,24.0,1.67,0.21,0.39,1.0
2025-10-19,HM43,24.0,0.858,1.572,0.558,1.0
2025-10-19,HM47,24.0,1.743,1.592,0.304,1.0
2025-10-19,HM50,24.0,0.867,2.0,0.382,1.0
2025-10-19,HM56,24.0,0.924,1.464,1.007,1.0
2025-10-20,HM01,24.0,0.771,2.791,0.967,1.5
2025-10-20,HM12,24.0,1.028,1.759,0.533,1.5
2025-10-20,HM13,24.0,0.695,2.081,0.724,1.5
2025-10-20,HM14,24.0,1.877,3.172,0.418,1.5
2025-10-20,HM16,24.0,0.616,3.274,0.618,1.5
2025-10-20,HM20,24.0,1.408,1.361,0.318,1.5
2025-10-20,HM25,24.0,0.651,0.0,0.498,1.5
2025-10-20,HM30,24.0,0.738,0.0,0.41,1.5
2025-10-20,HM36,24.0,0.914,0.632,0.915,1.5
2025-10-20,HM43,24.0,1.355,2.849,0.665,1.5
2025-10-20,HM47,24.0,0.98,0.816,1.099,1.5
2025-10-20,HM50,24.0,0.682,2.297,0.345,1.5
2025-10-20,HM56,24.0,1.936,4.525,0.695,1.5
2025-10-21,HM01,24.0,0.646,0.638,1.596,1.5
2025-10-21,HM12,24.0,1.843,6.653,0.874,1.5
2025-10-21,HM13,24.0,0.84,1.265,0.576,1.5
2025-10-21,HM14,24.0,0.554,2.64,0.253,1.5
2025-10-21,HM16,24.0,0.668,0.0,0.497,1.5
2025-10-21,HM20,24.0,0.902,0.599,0.998,1.5
2025-10-21,HM25,24.0,0.556,0.0,0.311,1.5
2025-10-21,HM30,24.0,1.181,0.973,0.341,1.5
2025-10-21,HM36,24.0,1.78,2.865,0.606,1.5
2025-10-21,HM43,24.0,0.492,3.186,0.468,1.5
2025-10-21,HM47,24.0,1.144,0.276,0.438,1.5
2025-10-21,HM50,24.0,0.786,0.0,0.506,1.5
2025-10-21,HM56,24.0,1.821,0.552,0.589,1.5
2025-10-22,HM01,24.0,3.501,6.441,0.446,1.5
2025-10-22,HM12,24.0,0.477,2.039,0.437,1.5
2025-10-22,HM13,24.0,0.428,0.488,0.262,1.5
2025-10-22,HM14,24.0,2.508,3.235,0.432,1.5
2025-10-22,HM16,24.0,1.949,1.351,0.776,1.5
2025-10-22,HM20,24.0,1.074,3.518,0.534,1.5
2025-10-22,HM25,24.0,0.729,0.843,0.256,1.5
2025-10-22,HM30,24.0,0.823,3.65,0.395,1.5
2025-10-22,HM36,24.0,0.846,3.31,0.263,1.5
2025-10-22,HM43,24.0,0.862,7.2,0.262,1.5
2025-10-22,HM47,24.0,1.002,2.277,0.301,1.5
2025-10-22,HM50,24.0,3.616,4.226,0.273,1.5
2025-10-22,HM56,24.0,0.184,0.376,0.411,1.5
2025-10-23,HM01,24.0,1.253,3.825,0.5,1.5
2025-10-23,HM12,24.0,0.451,3.114,0.278,1.5
2025-10-23,HM13,24.0,0.947,4.971,0.259,1.5
2025-10-23,HM14,24.0,0.86,1.107,0.742,1.5
2025-10-23,HM16,24.0,1.784,3.511,0.394,1.5
2025-10-23,HM20,24.0,1.633,4.378,1.114,1.5
2025-10-23,HM25,24.0,1.251,1.018,0.372,1.5
2025-10-23,HM30,24.0,2.672,1.338,0.239,1.5
2025-10-23,HM36,24.0,0.515,1.766,0.374,1.5
2025-10-23,HM43,24.0,0.785,5.21,0.342,1.5
2025-10-23,HM47,24.0,1.038,6.855,0.382,1.5
2025-10-23,HM50,24.0,1.3,4.048,0.237,1.5
2025-10-23,HM56,24.0,0.828,0.0,0.598,1.5
2025-10-24,HM01,24.0,0.815,2.438,0.44,1.5
2025-10-24,HM12,24.0,0.587,1.839,0.317,1.5
2025-10-24,HM13,24.0,1.203,0.952,0.274,1.5
2025-10-24,HM14,24.0,0.879,3.509,0.51,1.5
2025-10-24,HM16,24.0,0.714,4.63,0.837,1.5
2025-10-24,HM20,24.0,4.085,0.238,0.261,1.5
2025-10-24,HM25,24.0,1.318,0.487,0.432,1.5
2025-10-24,HM30,24.0,1.492,0.268,0.693,1.5
2025-10-24,HM36,24.0,0.735,2.85,0.973,1.5
2025-10-24,HM43,24.0,1.368,3.283,1.265,1.5
2025-10-24,HM47,24.0,1.408,1.727,0.37,1.5
2025-10-24,HM50,24.0,1.311,0.564,0.613,1.5
2025-10-24,HM56,24.0,1.148,3.577,0.389,1.5
2025-10-25,HM01,24.0,1.104,1.002,0.804,1.0
2025-10-25,HM12,24.0,0.621,2.541,0.222,1.0
2025-10-25,HM13,24.0,0.657,2.344,0.396,1.0
2025-10-25,HM14,24.0,0.999,4.956,0.564,1.0
2025-10-25,HM16,24.0,0.371,1.298,0.277,1.0
2025-10-25,HM20,24.0,2.817,0.0,0.538,1.0
2025-10-25,HM25,24.0,0.968,0.526,0.838,1.0
2025-10-25,HM30,24.0,0.636,4.061,0.242,1.0
2025-10-25,HM36,24.0,5.905,0.38,0.404,1.0
2025-10-25,HM43,24.0,0.847,1.579,0.317,1.0
2025-10-25,HM47,24.0,1.03,2.311,0.282,1.0
2025-10-25,HM50,24.0,1.189,1.355,0.622,1.0
2025-10-25,HM56,24.0,0.447,6.373,0.407,1.0
2025-10-26,HM01,24.0,0.905,0.75,0.688,1.0
2025-10-26,HM12,24.0,0.331,2.182,1.465,1.0
2025-10-26,HM13,24.0,0.802,7.2,0.318,1.0
2025-10-26,HM14,24.0,0.435,1.831,0.801,1.0
2025-10-26,HM16,24.0,1.742,1.058,0.767,1.0
2025-10-26,HM20,24.0,0.696,2.892,0.363,1.0
2025-10-26,HM25,24.0,1.381,0.896,0.715,1.0
2025-10-26,HM30,24.0,0.442,0.467,0.245,1.0
2025-10-26,HM36,24.0,0.921,0.804,1.06,1.0
2025-10-26,HM43,24.0,0.813,1.933,0.442,1.0
2025-10-26,HM47,24.0,0.993,1.944,0.713,1.0
2025-10-26,HM50,24.0,0.621,3.048,0.42,1.0
2025-10-26,HM56,24.0,0.589,3.982,0.388,1.0
2025-10-27,HM01,24.0,1.399,2.702,0.297,1.5
2025-10-27,HM12,24.0,6.734,1.194,0.422,1.5
2025-10-27,HM13,24.0,0.65,1.45,0.531,1.5
2025-10-27,HM14,24.0,0.689,2.219,0.706,1.5
2025-10-27,HM16,24.0,0.835,3.139,0.532,1.5
2025-10-27,HM20,24.0,0.742,2.119,0.303,1.5
2025-10-27,HM25,24.0,0.883,2.348,0.621,1.5
2025-10-27,HM30,24.0,0.455,2.536,0.678,1.5
2025-10-27,HM36,24.0,0.217,1.412,0.625,1.5
2025-10-27,HM43,24.0,0.613,2.34,0.498,1.5
2025-10-27,HM47,24.0,1.68,2.321,0.303,1.5
2025-10-27,HM50,24.0,0.248,1.259,0.933,1.5
2025-10-27,HM56,24.0,0.704,3.349,0.544,1.5
2025-10-28,HM01,24.0,0.747,0.638,1.492,1.5
2025-10-28,HM12,24.0,1.725,0.667,0.376,1.5
2025-10-28,HM13,24.0,4.089,3.307,1.414,1.5
2025-10-28,HM14,24.0,0.325,1.912,0.778,1.5
2025-10-28,HM16,24.0,0.413,3.115,0.27,1.5
2025-10-28,HM20,24.0,0.734,0.0,0.646,1.5
2025-10-28,HM25,24.0,1.39,0.187,0.597,1.5
2025-10-28,HM30,24.0,3.691,3.013,0.536,1.5
2025-10-28,HM36,24.0,0.448,0.452,0.534,1.5
2025-10-28,HM43,24.0,3.792,0.917,0.333,1.5
2025-10-28,HM47,24.0,4.582,1.551,0.796,1.5
2025-10-28,HM50,24.0,1.007,0.478,0.405,1.5
2025-10-28,HM56,24.0,2.025,0.943,0.873,1.5
2025-10-29,HM01,24.0,0.809,2.065,0.646,1.5
2025-10-29,HM12,24.0,1.155,0.307,0.445,1.5
2025-10-29,HM13,24.0,0.96,1.341,0.379,1.5
2025-10-29,HM14,24.0,0.907,1.118,1.004,1.5
2025-10-29,HM16,24.0,0.423,0.711,0.264,1.5
2025-10-29,HM20,24.0,0.755,1.795,0.636,1.5
2025-10-29,HM25,24.0,0.658,0.0,0.801,1.5
2025-10-29,HM30,24.0,2.969,1.654,0.738,1.5
2025-10-29,HM36,24.0,1.358,1.152,0.506,1.5
2025-10-29,HM43,24.0,2.603,0.827,0.54,1.5
2025-10-29,HM47,24.0,6.048,0.61,0.438,1.5
2025-10-29,HM50,24.0,0.836,2.251,0.515,1.5
2025-10-29,HM56,24.0,0.613,2.802,1.136,1.5
2025-10-30,HM01,24.0,1.184,2.335,0.589,1.5
2025-10-30,HM12,24.0,0.744,1.127,1.393,1.5
2025-10-30,HM13,24.0,0.967,1.499,0.435,1.5
2025-10-30,HM14,24.0,0.909,0.554,0.561,1.5
2025-10-30,HM16,24.0,1.359,0.73,0.779,1.5
2025-10-30,HM20,24.0,1.321,0.361,0.401,1.5
2025-10-30,HM25,24.0,0.453,0.538,0.305,1.5
2025-10-30,HM30,24.0,0.707,0.0,0.431,1.5
2025-10-30,HM36,24.0,1.209,0.65,0.527,1.5
2025-10-30,HM43,24.0,0.741,0.549,0.643,1.5
2025-10-30,HM47,24.0,0.302,0.864,0.47,1.5
2025-10-30,HM50,24.0,0.418,2.533,0.766,1.5
2025-10-30,HM56,24.0,0.868,0.917,0.396,1.5
2025-10-31,HM01,24.0,1.399,1.405,0.446,1.5
2025-10-31,HM12,24.0,0.611,1.938,0.571,1.5
2025-10-31,HM13,24.0,3.426,5.151,0.508,1.5
2025-10-31,HM14,24.0,1.835,4.798,0.511,1.5
2025-10-31,HM16,24.0,0.768,5.713,0.472,1.5
2025-10-31,HM20,24.0,1.803,0.835,0.748,1.5
2025-10-31,HM25,24.0,0.483,0.445,0.382,1.5
2025-10-31,HM30,24.0,0.634,1.318,0.369,1.5
2025-10-31,HM36,24.0,0.657,0.507,0.557,1.5
2025-10-31,HM43,24.0,3.704,2.13,0.641,1.5
2025-10-31,HM47,24.0,2.686,1.261,0.455,1.5
2025-10-31,HM50,24.0,1.158,1.144,0.393,1.5
2025-10-31,HM56,24.0,0.396,2.337,0.326,1.5
2025-11-01,HM01,24.0,0.57,1.439,0.288,1.0
2025-11-01,HM12,24.0,1.021,2.659,0.557,1.0
2025-11-01,HM13,24.0,1.163,3.056,0.695,1.0
2025-11-01,HM14,24.0,1.085,1.213,0.362,1.0
2025-11-01,HM16,24.0,0.557,3.959,0.593,1.0
2025-11-01,HM20,24.0,0.242,3.218,0.459,1.0
2025-11-01,HM25,24.0,0.582,0.469,0.32,1.0
2025-11-01,HM30,24.0,1.196,0.784,0.478,1.0
2025-11-01,HM36,24.0,0.2,1.303,0.269,1.0
2025-11-01,HM43,24.0,2.401,2.693,0.343,1.0
2025-11-01,HM47,24.0,0.202,1.283,0.568,1.0
2025-11-01,HM50,24.0,1.628,2.069,0.654,1.0
2025-11-01,HM56,24.0,5.596,3.929,0.228,1.0
2025-11-02,HM01,24.0,0.576,0.386,0.524,1.0
2025-11-02,HM12,24.0,0.511,2.864,0.654,1.0
2025-11-02,HM13,24.0,1.708,1.07,0.432,1.0
2025-11-02,HM14,24.0,0.744,2.825,0.464,1.0
2025-11-02,HM16,24.0,0.494,1.442,0.546,1.0
2025-11-02,HM20,24.0,0.213,0.519,0.593,1.0
2025-11-02,HM25,24.0,0.301,2.944,0.359,1.0
2025-11-02,HM30,24.0,0.465,1.037,0.437,1.0
2025-11-02,HM36,24.0,2.216,1.893,0.45,1.0
2025-11-02,HM43,24.0,0.736,1.09,0.377,1.0
2025-11-02,HM47,24.0,0.808,1.744,0.739,1.0
2025-11-02,HM50,24.0,1.027,0.514,0.523,1.0
2025-11-02,HM56,24.0,0.835,1.608,0.777,1.0
2025-11-03,HM01,24.0,1.19,1.469,0.724,1.5
2025-11-03,HM12,24.0,1.924,4.131,0.468,1.5
2025-11-03,HM13,24.0,0.315,0.76,0.738,1.5
2025-11-03,HM14,24.0,1.411,4.5,0.319,1.5
2025-11-03,HM16,24.0,1.802,3.822,0.523,1.5
2025-11-03,HM20,24.0,0.666,0.907,0.298,1.5
2025-11-03,HM25,24.0,0.522,0.62,0.387,1.5
2025-11-03,HM30,24.0,0.776,0.644,0.88,1.5
2025-11-03,HM36,24.0,0.691,2.433,0.825,1.5
2025-11-03,HM43,24.0,0.686,1.452,0.373,1.5
2025-11-03,HM47,24.0,0.819,0.674,0.448,1.5
2025-11-03,HM50,24.0,0.521,0.383,0.283,1.5
2025-11-03,HM56,24.0,2.031,0.959,0.506,1.5
2025-11-04,HM01,24.0,1.451,2.65,0.621,1.5
2025-11-04,HM12,24.0,0.953,0.29,0.615,1.5
2025-11-04,HM13,24.0,1.68,6.069,0.565,1.5
2025-11-04,HM14,24.0,1.87,2.461,0.471,1.5
2025-11-04,HM16,24.0,0.534,0.44,0.862,1.5
2025-11-04,HM20,24.0,0.777,2.913,0.686,1.5
2025-11-04,HM25,24.0,0.683,4.966,0.498,1.5
2025-11-04,HM30,24.0,0.464,1.032,0.394,1.5
2025-11-04,HM36,24.0,2.519,0.575,0.532,1.5
2025-11-04,HM43,24.0,1.392,0.836,0.648,1.5
2025-11-04,HM47,24.0,0.473,2.212,0.755,1.5
2025-11-04,HM50,24.0,0.369,0.0,0.412,1.5
2025-11-04,HM56,24.0,1.217,0.0,0.344,1.5
2025-11-05,HM01,24.0,1.111,2.168,0.341,1.5
2025-11-05,HM12,24.0,0.99,0.55,0.766,1.5
2025-11-05,HM13,24.0,0.346,4.296,0.799,1.5
2025-11-05,HM14,24.0,1.381,0.698,0.611,1.5
2025-11-05,HM16,24.0,3.308,5.946,0.66,1.5
2025-11-05,HM20,24.0,0.624,0.229,0.691,1.5
2025-11-05,HM25,24.0,1.628,3.698,0.33,1.5
2025-11-05,HM30,24.0,1.272,0.0,0.644,1.5
2025-11-05,HM36,24.0,1.021,3.139,0.314,1.5
2025-11-05,HM43,24.0,3.758,0.0,0.37,1.5
2025-11-05,HM47,24.0,2.302,1.657,0.49,1.5
2025-11-05,HM50,24.0,0.453,0.587,0.402,1.5
2025-11-05,HM56,24.0,0.445,2.311,0.383,1.5
2025-11-06,HM01,24.0,0.248,0.886,0.753,1.5
2025-11-06,HM12,24.0,0.786,1.101,0.64,1.5
2025-11-06,HM13,24.0,0.567,1.444,0.38,1.5
2025-11-06,HM14,24.0,7.034,4.01,0.683,1.5
2025-11-06,HM16,24.0,0.862,1.622,0.224,1.5
2025-11-06,HM20,24.0,0.72,0.679,0.608,1.5
2025-11-06,HM25,24.0,0.815,2.032,0.474,1.5
2025-11-06,HM30,24.0,0.657,2.172,0.368,1.5
2025-11-06,HM36,24.0,1.038,4.0,0.596,1.5
2025-11-06,HM43,24.0,3.608,1.85,0.71,1.5
2025-11-06,HM47,24.0,0.441,0.516,0.481,1.5
2025-11-06,HM50,24.0,1.286,1.594,0.394,1.5
2025-11-06,HM56,24.0,1.551,0.976,0.308,1.5
2025-11-07,HM01,24.0,0.549,3.659,0.572,1.5
2025-11-07,HM12,24.0,0.628,2.13,0.719,1.5
2025-11-07,HM13,24.0,0.861,1.674,0.484,1.5
2025-11-07,HM14,24.0,1.209,1.721,0.455,1.5
2025-11-07,HM16,24.0,0.248,1.441,0.529,1.5
2025-11-07,HM20,24.0,0.46,2.987,0.34,1.5
2025-11-07,HM25,24.0,0.993,1.198,0.549,1.5
2025-11-07,HM30,24.0,1.211,1.636,0.256,1.5
2025-11-07,HM36,24.0,0.24,6.0,0.506,1.5
2025-11-07,HM43,24.0,0.401,1.277,0.911,1.5
2025-11-07,HM47,24.0,0.784,1.227,0.604,1.5
2025-11-07,HM50,24.0,0.741,1.985,0.244,1.5
2025-11-07,HM56,24.0,1.061,5.927,0.248,1.5
2025-11-08,HM01,24.0,0.825,2.189,0.497,1.0
2025-11-08,HM12,24.0,1.393,0.733,0.316,1.0
2025-11-08,HM13,24.0,0.866,3.198,0.187,1.0
2025-11-08,HM14,24.0,0.455,7.2,0.956,1.0
2025-11-08,HM16,24.0,1.633,0.959,0.385,1.0
2025-11-08,HM20,24.0,0.579,1.695,0.332,1.0
2025-11-08,HM25,24.0,0.677,1.683,0.536,1.0
2025-11-08,HM30,24.0,0.772,4.683,0.6,1.0
2025-11-08,HM36,24.0,0.884,0.825,0.407,1.0
2025-11-08,HM43,24.0,2.414,1.494,0.665,1.0
2025-11-08,HM47,24.0,1.326,2.522,0.709,1.0
2025-11-08,HM50,24.0,0.874,0.538,0.424,1.0
2025-11-08,HM56,24.0,0.997,0.593,0.814,1.0
2025-11-09,HM01,24.0,0.906,0.75,0.345,1.0
2025-11-09,HM12,24.0,1.857,0.875,0.652,1.0
2025-11-09,HM13,24.0,0.735,7.2,0.686,1.0
2025-11-09,HM14,24.0,1.101,4.164,0.56,1.0
2025-11-09,HM16,24.0,0.325,1.209,0.301,1.0
2025-11-09,HM20,24.0,0.87,0.834,0.441,1.0
2025-11-09,HM25,24.0,1.616,2.695,0.86,1.0
2025-11-09,HM30,24.0,0.716,0.0,0.421,1.0
2025-11-09,HM36,24.0,0.913,0.539,0.461,1.0
